seed,label_budget,scorer,selected_real_utility,raw_n64_real,oracle_n64_real,improvement_over_raw,fraction_of_oracle_gap_closed
28,16,pilot_calibrated,1.0743179370908618,-2.458094330087719,5.321709307210854,3.5324122671785805,0.45404902641028105
28,16,combined_repair,1.5923457061664994,-2.458094330087719,5.321709307210854,4.050440036254218,0.5206352531618236
28,32,pilot_calibrated,2.359343356733662,-2.458094330087719,5.321709307210854,4.817437686821381,0.619223557741898
28,32,combined_repair,2.454080766750702,-2.458094330087719,5.321709307210854,4.912175096838421,0.6314009100805665
28,64,pilot_calibrated,2.3695434764049654,-2.458094330087719,5.321709307210854,4.827637806492684,0.6205346601998574
28,64,combined_repair,2.2943367787313234,-2.458094330087719,5.321709307210854,4.752431108819042,0.6108677455603824
28,128,pilot_calibrated,2.4406413239832454,-2.458094330087719,5.321709307210854,4.898735654070965,0.6296734316769955
28,128,combined_repair,2.4975901743984306,-2.458094330087719,5.321709307210854,4.9556845044861495,0.6369935200841317
28,256,pilot_calibrated,2.392980071602763,-2.458094330087719,5.321709307210854,4.851074401690482,0.6235471520686028
28,256,combined_repair,2.3756330858568293,-2.458094330087719,5.321709307210854,4.833727415944548,0.6213174061065365
28,512,pilot_calibrated,2.1885414974968964,-2.458094330087719,5.321709307210854,4.646635827584616,0.5972690371396179
28,512,combined_repair,2.101818154005267,-2.458094330087719,5.321709307210854,4.559912484092986,0.5861217964720188
28,1000,pilot_calibrated,2.3336988699168346,-2.458094330087719,5.321709307210854,4.7917932000045536,0.6159272680137253
28,1000,combined_repair,2.292836648868445,-2.458094330087719,5.321709307210854,4.7509309789561645,0.6106749219451839
29,16,pilot_calibrated,1.1850883142882553,-2.11502035385432,5.314655629636997,3.3001086681425753,0.44417935256872465
29,16,combined_repair,1.1867361037348885,-2.11502035385432,5.314655629636997,3.3017564575892084,0.44440113740164255
29,32,pilot_calibrated,0.8565680644165001,-2.11502035385432,5.314655629636997,2.9715884182708203,0.3999620474531685
29,32,combined_repair,0.9887850326103906,-2.11502035385432,5.314655629636997,3.1038053864647104,0.4177578394214421
29,64,pilot_calibrated,0.9412199015280625,-2.11502035385432,5.314655629636997,3.0562402553823826,0.41135579292735314
29,64,combined_repair,1.1143653942309515,-2.11502035385432,5.314655629636997,3.2293857480852717,0.4346603748616955
29,128,pilot_calibrated,1.251764186841112,-2.11502035385432,5.314655629636997,3.366784540695432,0.45315361641293667
29,128,combined_repair,1.2072535875542245,-2.11502035385432,5.314655629636997,3.3222739414085445,0.4471626957609742
29,256,pilot_calibrated,1.187080938830002,-2.11502035385432,5.314655629636997,3.302101292684322,0.4444475506094164
29,256,combined_repair,1.1799385819826416,-2.11502035385432,5.314655629636997,3.2949589358369615,0.4434862224353169
29,512,pilot_calibrated,1.1886641353441885,-2.11502035385432,5.314655629636997,3.3036844891985084,0.4446606415325877
29,512,combined_repair,1.2653083860626058,-2.11502035385432,5.314655629636997,3.3803287399169255,0.454976602940423
29,1000,pilot_calibrated,1.2436148829653395,-2.11502035385432,5.314655629636997,3.3586352368196595,0.45205675782934834
29,1000,combined_repair,1.255857758618229,-2.11502035385432,5.314655629636997,3.370878112472549,0.453704592227523
30,16,pilot_calibrated,0.9966048127642912,-3.1195840862445054,5.313457026418323,4.1161888990087965,0.4881025532803389
30,16,combined_repair,0.9998496872061293,-3.1195840862445054,5.313457026418323,4.119433773450635,0.4884873343336372
30,32,pilot_calibrated,2.5577438817571325,-3.1195840862445054,5.313457026418323,5.677327968001638,0.6732242724960412
30,32,combined_repair,2.596691868114838,-3.1195840862445054,5.313457026418323,5.716275954359343,0.6778427708333992
30,64,pilot_calibrated,1.9923058883161529,-3.1195840862445054,5.313457026418323,5.1118899745606585,0.6061739657458544
30,64,combined_repair,1.8475146188956917,-3.1195840862445054,5.313457026418323,4.967098705140197,0.5890044455827134
30,128,pilot_calibrated,2.1455024701967065,-3.1195840862445054,5.313457026418323,5.2650865564412115,0.6243401978125422
30,128,combined_repair,2.0206093358859216,-3.1195840862445054,5.313457026418323,5.140193422130427,0.6095302220704285
30,256,pilot_calibrated,2.4490174976124663,-3.1195840862445054,5.313457026418323,5.568601583856972,0.6603313691303259
30,256,combined_repair,2.388638607086212,-3.1195840862445054,5.313457026418323,5.508222693330717,0.6531715688021156
30,512,pilot_calibrated,2.5142939366250383,-3.1195840862445054,5.313457026418323,5.633878022869544,0.6680719265568223
30,512,combined_repair,2.4569414411592616,-3.1195840862445054,5.313457026418323,5.576525527403767,0.6612709997381854
30,1000,pilot_calibrated,2.5381107349963594,-3.1195840862445054,5.313457026418323,5.657694821240865,0.6708961507071776
30,1000,combined_repair,2.466667798367216,-3.1195840862445054,5.313457026418323,5.5862518846117215,0.6624243626920727
31,16,pilot_calibrated,0.770281901170272,-1.4624092381631777,5.351864919951546,2.2326911393334496,0.3276491505224613
31,16,combined_repair,0.8091495396588103,-1.4624092381631777,5.351864919951546,2.271558777821988,0.33335300651455596
31,32,pilot_calibrated,1.9312900536545254,-1.4624092381631777,5.351864919951546,3.393699291817703,0.4980279943354412
31,32,combined_repair,1.8445204280845888,-1.4624092381631777,5.351864919951546,3.3069296662477665,0.48529448471188025
31,64,pilot_calibrated,1.8572693007098229,-1.4624092381631777,5.351864919951546,3.3196785388730006,0.48716539162425504
31,64,combined_repair,1.8915020357335586,-1.4624092381631777,5.351864919951546,3.3539112738967365,0.49218907195020295
31,128,pilot_calibrated,2.0986480140997363,-1.4624092381631777,5.351864919951546,3.561057252262914,0.5225879043951083
31,128,combined_repair,2.0244842973851283,-1.4624092381631777,5.351864919951546,3.486893535548306,0.5117043216401803
31,256,pilot_calibrated,1.935798328635822,-1.4624092381631777,5.351864919951546,3.398207566799,0.4986895871737522
31,256,combined_repair,1.9469840155860403,-1.4624092381631777,5.351864919951546,3.4093932537492178,0.5003310953800074
31,512,pilot_calibrated,2.019097978415013,-1.4624092381631777,5.351864919951546,3.4815072165781906,0.5109138751677998
31,512,combined_repair,2.0566654446354873,-1.4624092381631777,5.351864919951546,3.519074682798665,0.5164269298745491
31,1000,pilot_calibrated,1.9369145215030013,-1.4624092381631777,5.351864919951546,3.3993237596661787,0.49885338933980533
31,1000,combined_repair,2.0007762529012934,-1.4624092381631777,5.351864919951546,3.463185491064471,0.5082251477863368
32,16,pilot_calibrated,1.0048016226509195,-1.8110234784236063,5.358734070589947,2.815825101074526,0.3927364463616959
32,16,combined_repair,1.019361284229017,-1.8110234784236063,5.358734070589947,2.8303847626526233,0.39476715123261596
32,32,pilot_calibrated,0.9734636314275128,-1.8110234784236063,5.358734070589947,2.7844871098511192,0.3883655884897002
32,32,combined_repair,1.0023421980184484,-1.8110234784236063,5.358734070589947,2.8133656764420545,0.3923934187745483
32,64,pilot_calibrated,0.9852234344701164,-1.8110234784236063,5.358734070589947,2.796246912893723,0.39000578384668566
32,64,combined_repair,1.0100286990174308,-1.8110234784236063,5.358734070589947,2.821052177441037,0.3934654914278335
32,128,pilot_calibrated,1.1287387570516978,-1.8110234784236063,5.358734070589947,2.939762235475304,0.41002254474836036
32,128,combined_repair,1.1481430278743703,-1.8110234784236063,5.358734070589947,2.9591665062979766,0.41272895018676214
32,256,pilot_calibrated,1.1996415923310135,-1.8110234784236063,5.358734070589947,3.01066507075462,0.41991169857184923
32,256,combined_repair,1.2110502732570922,-1.8110234784236063,5.358734070589947,3.022073751680699,0.42150292126635286
32,512,pilot_calibrated,2.340355599375724,-1.8110234784236063,5.358734070589947,4.15137907779933,0.5790124769798519
32,512,combined_repair,2.342504398680835,-1.8110234784236063,5.358734070589947,4.153527877104441,0.5793121801832618
32,1000,pilot_calibrated,2.545093928025282,-1.8110234784236063,5.358734070589947,4.356117406448888,0.6075683001370419
32,1000,combined_repair,2.4944372990118033,-1.8110234784236063,5.358734070589947,4.3054607774354094,0.6005029804707656
